order_id,customer_id,order_date,category,price_per_unit,quantity,total_amount,discount_rate,final_amount,payment_method,order_status,review_score,city,delivery_days,review_missing_flag,delivery_days_missing_flag
ORD001190,CUST00409,2022-05-30,Beauty,44970.92,1,44970.92,0.1,40473.83,E-Wallet,Shipped,5.0,Depok,,0,1
ORD009286,CUST03255,2023-04-19,F&B,418134.27,2,836268.54,0.15,710828.26,Credit Card,Shipped,5.0,Palembang,,0,1
ORD004846,CUST00036,2022-12-10,Sports,209703.79,1,209703.79,0.3,146792.65,E-Wallet,Delivered,5.0,Semarang,9.0,0,0
ORD005211,CUST02046,2021-09-01,Beauty,97780.67,1,97780.67,0.2,78224.54,E-Wallet,Shipped,1.0,Medan,,0,1
ORD003991,CUST00095,2023-09-29,Fashion,318210.57,3,954631.71,0.2,763705.37,Bank Transfer,Delivered,5.0,Jakarta,6.0,0,0
ORD008061,CUST04902,2021-12-08,Books,928159.95,4,3712639.8,0.5,1856319.9,Credit Card,Delivered,4.0,Makassar,7.0,1,0
ORD010566,CUST01154,2023-11-13,Electronics,89501.66,3,268504.98,0.0,268504.98,Bank Transfer,Processing,5.0,Surabaya,,0,1
ORD005677,CUST03628,2023-02-16,Electronics,376643.7,1,376643.7,0.0,376643.7,E-Wallet,Delivered,5.0,Surabaya,4.0,0,0
ORD001575,CUST04186,2021-07-15,F&B,38413.3,1,38413.3,0.5,19206.65,E-Wallet,Delivered,4.0,Bogor,7.0,1,1
ORD010951,CUST03935,2023-06-18,Beauty,96943.29,1,96943.29,0.0,92096.13,COD,Delivered,1.0,Jakarta,9.0,0,0
ORD017297,CUST02006,2023-09-15,Books,126331.33,2,252662.66,0.0,252662.66,COD,Delivered,4.0,Surabaya,8.0,0,0
ORD006066,CUST01813,2022-12-11,Beauty,1259763.83,1,1259763.83,0.5,629881.92,COD,Delivered,4.0,Jakarta,7.0,0,0
ORD015595,CUST00161,2023-07-16,Automotive,96443.9,5,482219.5,0.05,458108.52,COD,Delivered,3.0,Jakarta,14.0,0,0
ORD014265,CUST02798,2021-04-05,Books,218555.64,2,437111.28,0.1,393400.15,E-Wallet,Returned,4.0,Depok,,0,1
ORD015006,CUST00630,2023-07-07,Health,26439.45,5,132197.25,0.3,92538.07,COD,Delivered,4.0,Surabaya,11.0,1,0
ORD014068,CUST02786,2021-06-21,Automotive,19416.81,1,19416.81,0.3,13591.77,Bank Transfer,Delivered,5.0,Palembang,10.0,0,0
ORD003881,CUST03018,2023-04-02,Home & Living,67863.18,1,67863.18,0.1,61076.86,Debit Card,Shipped,5.0,Bandung,,0,1
ORD015105,CUST01603,2023-04-03,Books,482008.33,1,482008.33,0.0,482008.33,E-Wallet,Delivered,5.0,Palembang,3.0,0,0
ORD013321,CUST04423,2022-10-05,Automotive,84188.65,4,336754.6,0.2,269403.68,Debit Card,Returned,2.0,Unknown,,0,1
ORD004935,CUST03530,2021-12-29,Toys,38380.45,1,38380.45,0.3,26866.31,Debit Card,Delivered,3.0,Jakarta,10.0,0,0
ORD015356,CUST03538,2021-10-10,Automotive,56703.9,100,56703.9,0.3,39692.73,Credit Card,Shipped,5.0,Bandung,,0,1
ORD019592,CUST00265,2021-12-17,Toys,107579.04,1,107579.04,0.15,91442.18,COD,Processing,4.0,Palembang,,0,1
ORD011976,CUST02990,2021-10-13,Toys,391884.0,5,1959420.0,0.0,1371594.0,E-Wallet,Shipped,5.0,Bandung,,0,1
ORD007747,CUST02798,2022-04-16,Automotive,1908467.95,1,1908467.95,0.5,954233.97,E-Wallet,Delivered,4.0,Semarang,6.0,0,0
ORD015498,CUST03462,2023-01-11,Home & Living,2361606.04,3,7084818.12,0.3,4959372.68,Credit Card,Cancelled,4.0,Semarang,,0,1
ORD005236,CUST00468,2022-09-02,Fashion,49181.95,1,49181.95,0.25,36886.46,COD,Shipped,4.0,Unknown,,0,1
ORD003946,CUST01167,2021-10-16,Home & Living,113841.21,4,455364.84,0.0,455364.84,Debit Card,Delivered,4.0,Depok,13.0,1,0
ORD010122,CUST04531,2021-08-25,Toys,227828.75,3,683486.25,0.05,649311.94,Credit Card,Delivered,5.0,Palembang,5.0,0,0
ORD002165,CUST02005,2021-05-17,Fashion,1121903.13,1,1121903.13,0.1,1009712.82,Debit Card,Delivered,4.0,Surabaya,14.0,0,0
ORD002887,CUST03505,2023-09-21,Health,44872.19,2,89744.38,0.0,89744.38,Debit Card,Delivered,5.0,Bandung,13.0,0,0
ORD010110,CUST03113,2023-08-23,Fashion,50066.16,1,50066.16,0.3,35046.31,COD,Shipped,5.0,Surabaya,,0,1
ORD008715,CUST02368,2021-06-18,F&B,18868.78,2,37737.56,0.3,26416.29,Debit Card,Processing,4.0,Makassar,,0,1
ORD008709,CUST00848,2021-03-31,Automotive,384506.6,1,384506.6,0.5,192253.3,Bank Transfer,Cancelled,4.0,Palembang,,0,1
ORD018062,CUST04329,2023-11-18,Home & Living,64623.37,1,64623.37,0.05,61392.2,Credit Card,Delivered,4.0,Makassar,7.0,0,1
ORD013115,CUST02996,2023-12-05,Health,90602.29,4,362409.16,0.05,344288.7,Debit Card,Delivered,4.0,Tangerang,8.0,0,0
ORD005667,CUST02716,2023-10-22,Sports,13054.38,1,13054.38,0.2,10443.5,Bank Transfer,Cancelled,4.0,Bogor,,1,1
ORD000173,CUST03440,2023-07-26,Fashion,228020.37,1,228020.37,0.25,171015.28,Credit Card,Delivered,4.0,Bogor,4.0,1,0
ORD000640,CUST03105,2022-11-02,Toys,246664.94,2,493329.88,0.0,493329.88,Unknown,Processing,3.0,Jakarta,,0,1
ORD013498,CUST04734,2023-05-24,Sports,120546.16,1,120546.16,0.3,84382.31,Bank Transfer,Delivered,4.0,Medan,8.0,0,0
ORD015250,CUST02201,2022-04-17,Toys,862805.51,1,862805.51,0.05,819665.23,Credit Card,Shipped,5.0,Jakarta,,0,1
ORD019045,CUST03067,2022-08-28,Health,2200743.54,4,8802974.16,0.0,8802974.16,Bank Transfer,Delivered,2.0,Makassar,13.0,0,0
ORD013572,CUST00215,2022-06-30,Fashion,375861.99,1,375861.99,0.5,187930.99,E-Wallet,Delivered,5.0,Depok,1.0,0,0
ORD005066,CUST03307,2021-01-28,Beauty,1120942.82,1,1120942.82,0.1,1008848.54,Credit Card,Delivered,4.0,Palembang,12.0,0,0
ORD009336,CUST00332,2023-05-01,Health,26329.85,3,78989.55,0.0,78989.55,Debit Card,Delivered,2.0,Semarang,6.0,0,0
ORD001549,CUST03074,2022-11-19,Books,1050726.62,4,4202906.48,0.2,3362325.18,Credit Card,Cancelled,5.0,Semarang,,0,1
ORD007436,CUST03093,2023-10-12,Automotive,169506.18,1,169506.18,0.3,118654.33,Bank Transfer,Returned,4.0,Semarang,,0,1
ORD016278,CUST00377,2022-03-19,Health,51538.28,1,51538.28,0.0,41230.62,E-Wallet,Delivered,4.0,Surabaya,7.0,0,0
ORD010933,CUST02569,2023-11-14,Electronics,481653.14,1,481653.14,0.05,457570.48,Bank Transfer,Delivered,2.0,Medan,13.0,0,0
ORD010025,CUST00462,2022-08-10,F&B,66308.3,1,66308.3,0.3,46415.81,E-Wallet,Delivered,4.0,Bandung,7.0,1,0
ORD001037,CUST03058,2021-08-20,Books,1126543.61,1,1126543.61,0.3,788580.53,Credit Card,Delivered,5.0,Tangerang,5.0,0,0
ORD017113,CUST03506,2022-11-11,Automotive,287873.23,1,287873.23,0.0,273479.57,Credit Card,Cancelled,5.0,Depok,,0,1
ORD011879,CUST01796,2022-04-07,Health,918020.89,2,1836041.78,0.2,1468833.42,E-Wallet,Delivered,1.0,Medan,12.0,0,0
ORD008920,CUST00189,2021-01-30,Fashion,78386.91,1,78386.91,0.05,74467.56,Credit Card,Cancelled,5.0,Surabaya,,0,1
ORD019444,CUST01324,2021-04-09,Health,791570.93,2,1583141.86,0.0,1583141.86,COD,Processing,3.0,Bandung,,0,1
ORD012730,CUST04438,2023-04-17,Home & Living,189853.28,3,569559.84,0.5,284779.92,Credit Card,Delivered,2.0,Tangerang,10.0,0,0
ORD014911,CUST02235,2023-09-15,F&B,1321126.74,1,1321126.74,0.1,1189014.07,Bank Transfer,Delivered,5.0,Makassar,4.0,0,0
ORD008419,CUST01283,2022-01-19,Health,41864.51,1,41864.51,0.3,29305.16,Credit Card,Delivered,5.0,Jakarta,10.0,0,0
ORD009027,CUST04577,2021-07-04,F&B,366665.47,1,366665.47,0.0,366665.47,E-Wallet,Delivered,5.0,Bogor,2.0,0,0
ORD002487,CUST03241,2023-07-04,Fashion,106828.57,1,106828.57,0.0,106828.57,Bank Transfer,Shipped,4.0,Bandung,,0,1
ORD009323,CUST01014,2022-04-02,Electronics,371737.09,5,1858685.45,0.0,1858685.45,COD,Shipped,5.0,Tangerang,,0,1
ORD009583,CUST04437,2022-07-06,Sports,630528.02,2,1261056.04,0.1,1134950.44,Bank Transfer,Delivered,2.0,Palembang,1.0,0,0
ORD017149,CUST03482,2023-03-09,Sports,96698.47,1,96698.47,0.1,87028.62,E-Wallet,Delivered,5.0,Makassar,7.0,0,0
ORD010714,CUST02798,2022-04-05,Fashion,610866.9,1,610866.9,0.0,610866.9,Debit Card,Delivered,5.0,Bandung,4.0,0,0
ORD012283,CUST02815,2021-08-19,Home & Living,614122.91,10,6141229.1,0.3,4298860.37,Unknown,Cancelled,3.0,Tangerang,,0,1
ORD015901,CUST03367,2023-10-07,Home & Living,183658.19,4,734632.76,0.5,367316.38,E-Wallet,Delivered,4.0,Tangerang,11.0,0,0
ORD008258,CUST03209,2022-03-12,Toys,345515.83,3,1036547.49,0.0,1036547.49,Bank Transfer,Delivered,4.0,Medan,12.0,0,0
ORD012468,CUST03801,2022-06-29,Health,138731.92,1,138731.92,0.2,110985.54,Unknown,Delivered,5.0,Medan,7.0,0,1
ORD017131,CUST03415,2022-10-15,Electronics,445669.03,1,445669.03,0.1,401102.13,COD,Delivered,5.0,Jakarta,12.0,0,0
ORD016889,CUST01171,2023-04-11,Electronics,93036.05,10,930360.5,0.0,465180.25,COD,Delivered,4.0,Makassar,14.0,1,0
ORD002025,CUST02146,2023-05-26,Electronics,2582753.16,2,5165506.32,0.05,4907231.0,Unknown,Shipped,5.0,Tangerang,,0,1
ORD001873,CUST04443,2023-06-07,Health,612101.14,1,612101.14,0.3,428470.8,COD,Delivered,4.0,Bogor,6.0,1,0
ORD000355,CUST04372,2021-04-25,Home & Living,19255.19,1,19255.19,0.15,16366.91,Credit Card,Delivered,5.0,Bogor,6.0,0,0
ORD005361,CUST01873,2022-02-28,Home & Living,416560.42,20,8331208.4,0.0,8331208.4,Debit Card,Delivered,4.0,Unknown,7.0,0,0
ORD014801,CUST03938,2023-11-10,Beauty,841737.97,1,841737.97,0.0,841737.97,Bank Transfer,Delivered,4.0,Tangerang,7.0,0,1
ORD019894,CUST01293,2022-08-19,Sports,67407.99,4,269631.96,0.0,269631.96,Credit Card,Delivered,4.0,Unknown,8.0,1,0
ORD012955,CUST03759,2022-06-22,F&B,90289.88,4,361159.52,0.25,270869.64,E-Wallet,Cancelled,5.0,Tangerang,,0,1
ORD001165,CUST01986,2022-02-26,Fashion,438062.96,1,438062.96,0.25,328547.22,Credit Card,Shipped,2.0,Tangerang,,0,1
ORD018408,CUST01491,2021-07-19,Toys,92784.85,1,92784.85,0.0,92784.85,E-Wallet,Delivered,3.0,Jakarta,13.0,0,0
ORD019148,CUST01198,2021-06-06,Health,73679.11,3,221037.33,0.3,154726.13,COD,Cancelled,5.0,Makassar,,0,1
ORD003396,CUST04205,2021-08-24,Health,262780.36,2,525560.72,0.3,367892.5,Debit Card,Delivered,5.0,Palembang,3.0,0,0
ORD015542,CUST04826,2022-07-30,Toys,41944.21,2,83888.42,0.05,79694.0,Credit Card,Shipped,5.0,Makassar,,0,1
ORD012761,CUST01026,2022-12-20,Fashion,23360.54,2,46721.08,0.1,42048.97,E-Wallet,Shipped,5.0,Palembang,,0,1
ORD015864,CUST01635,2023-10-29,Books,196567.05,1,196567.05,0.0,196567.05,E-Wallet,Delivered,4.0,Depok,10.0,0,0
ORD003128,CUST00065,2022-06-08,Automotive,3272551.77,20,65451035.4,0.3,45815724.78,E-Wallet,Processing,5.0,Makassar,,0,1
ORD009695,CUST01487,2022-02-18,Health,330653.29,10,3306532.9,0.3,2314573.03,Debit Card,Delivered,4.0,Medan,3.0,0,0
ORD008502,CUST04332,2023-08-15,Home & Living,15506.0,1,15506.0,0.0,15506.0,E-Wallet,Shipped,5.0,Medan,,0,1
ORD014509,CUST04273,2023-06-04,Beauty,241127.96,4,964511.84,0.2,771609.47,Credit Card,Shipped,5.0,Bandung,,0,1
ORD009384,CUST00881,2023-05-10,Health,59541.27,3,178623.81,0.05,169692.62,Credit Card,Delivered,5.0,Medan,2.0,0,0
ORD007161,CUST00910,2023-10-24,Electronics,80491.45,5,402457.25,0.25,301842.94,E-Wallet,Delivered,5.0,Bandung,6.0,0,0
ORD010564,CUST03613,2023-10-17,Health,61718.31,3,185154.93,0.5,92577.46,Bank Transfer,Delivered,4.0,Makassar,7.0,0,1
ORD004355,CUST00595,2021-02-18,F&B,381281.48,3,1143844.44,0.25,857883.33,Bank Transfer,Delivered,4.0,Tangerang,14.0,0,0
ORD016671,CUST02858,2022-03-05,Sports,741255.8,1,741255.8,0.05,704193.01,Credit Card,Cancelled,3.0,Surabaya,,0,1
ORD014029,CUST02099,2022-03-12,Automotive,47191.17,2,94382.34,0.25,70786.76,Credit Card,Shipped,3.0,Depok,,0,1
ORD003588,CUST00278,2021-02-01,F&B,26929.63,2,53859.26,0.25,40394.44,Bank Transfer,Shipped,5.0,Bogor,,0,1
ORD016105,CUST03159,2023-08-17,Electronics,413115.79,1,413115.79,0.05,392460.0,COD,Delivered,5.0,Palembang,10.0,0,0
ORD012565,CUST02467,2023-10-16,F&B,1345199.0,2,2690398.0,0.0,2690398.0,Credit Card,Shipped,4.0,Semarang,,0,1
ORD010963,CUST00775,2022-06-06,Automotive,31158.71,4,124634.84,0.0,124634.84,E-Wallet,Delivered,5.0,Medan,12.0,0,0
ORD013005,CUST03122,2023-09-03,Books,499699.4,1,499699.4,0.0,499699.4,Unknown,Delivered,4.0,Makassar,4.0,0,0
ORD018392,CUST00312,2022-04-16,Home & Living,68732.77,1,68732.77,0.1,61859.49,Debit Card,Delivered,1.0,Depok,5.0,0,0
ORD010186,CUST02627,2022-12-02,Fashion,1110673.07,3,3332019.21,0.15,2832216.33,E-Wallet,Delivered,4.0,Jakarta,14.0,1,0
ORD000325,CUST01251,2022-07-23,Fashion,180576.13,2,361152.26,0.0,361152.26,Bank Transfer,Returned,4.0,Bandung,,0,1
ORD007891,CUST04193,2021-11-26,Beauty,159719.5,1,159719.5,0.25,119789.62,Bank Transfer,Delivered,4.0,Bogor,10.0,1,0
ORD005172,CUST01319,2021-02-22,Automotive,471604.22,20,9432084.4,0.25,7074063.3,E-Wallet,Shipped,4.0,Surabaya,,0,1
ORD005649,CUST00458,2021-04-25,Toys,95886.2,1,95886.2,0.05,91091.89,Credit Card,Shipped,3.0,Unknown,,0,1
ORD006744,CUST02057,2022-12-29,Home & Living,418759.48,1,418759.48,0.0,418759.48,Bank Transfer,Delivered,4.0,Depok,2.0,0,0
ORD007399,CUST01301,2023-10-17,Toys,398901.82,4,1595607.28,0.05,1515826.92,Debit Card,Delivered,4.0,Surabaya,5.0,0,0
ORD003210,CUST03981,2021-02-24,Home & Living,107992.15,1,107992.15,0.15,91793.33,E-Wallet,Cancelled,4.0,Bogor,,0,1
ORD011268,CUST01694,2022-05-07,Sports,87325.3,2,174650.6,0.05,165918.07,Credit Card,Delivered,4.0,Jakarta,10.0,0,0
ORD012098,CUST01454,2022-12-29,Sports,185685.88,2,371371.76,0.0,371371.76,Credit Card,Delivered,5.0,Bogor,4.0,0,0
ORD019503,CUST01248,2022-04-20,Beauty,147993.77,1,147993.77,0.15,125794.7,E-Wallet,Processing,5.0,Medan,,0,1
ORD004753,CUST01889,2021-05-02,Books,282114.08,1,282114.08,0.2,225691.26,COD,Delivered,5.0,Bandung,4.0,0,0
ORD008880,CUST01425,2022-05-17,F&B,161497.68,2,322995.36,0.0,322995.36,COD,Delivered,4.0,Tangerang,12.0,0,0
ORD011357,CUST03924,2023-04-19,Sports,70278.56,1,70278.56,0.05,66764.63,COD,Shipped,4.0,Bandung,,0,1
ORD002380,CUST00738,2021-09-06,Sports,91297.7,20,1825954.0,0.2,1460763.2,Credit Card,Delivered,5.0,Surabaya,7.0,0,1
ORD018202,CUST03257,2021-04-01,Home & Living,240865.26,1,240865.26,0.2,192692.21,E-Wallet,Cancelled,2.0,Bogor,,0,1
ORD016207,CUST01198,2023-01-16,F&B,82786.03,3,248358.09,0.0,248358.09,E-Wallet,Shipped,5.0,Palembang,,0,1
ORD012362,CUST03606,2023-07-15,Fashion,114100.42,1,114100.42,0.2,91280.34,COD,Shipped,5.0,Surabaya,,0,1
ORD008022,CUST00222,2022-09-21,Fashion,119517.75,1,119517.75,0.3,83662.42,E-Wallet,Delivered,5.0,Palembang,1.0,0,0
ORD014804,CUST00320,2022-05-27,Toys,407981.28,5,2039906.4,0.0,2039906.4,Credit Card,Delivered,3.0,Makassar,11.0,0,0
ORD006659,CUST00673,2023-10-30,Toys,106115.93,1,106115.93,0.0,106115.93,Debit Card,Delivered,4.0,Tangerang,5.0,0,0
ORD018869,CUST02567,2021-12-24,Toys,510717.32,2,1021434.64,0.15,868219.44,Credit Card,Delivered,4.0,Palembang,7.0,0,1
ORD008178,CUST04404,2022-08-30,Books,53094.82,1,53094.82,0.3,37166.37,COD,Delivered,4.0,Bandung,14.0,0,0
ORD011621,CUST04485,2022-03-28,Books,130671.2,1,130671.2,0.3,91469.84,Credit Card,Delivered,3.0,Surabaya,1.0,0,0
ORD007858,CUST03510,2023-12-02,F&B,967296.07,1,967296.07,0.15,822201.66,Credit Card,Delivered,4.0,Jakarta,11.0,0,0
ORD004422,CUST02728,2023-07-17,Home & Living,430331.9,1,430331.9,0.0,430331.9,Debit Card,Processing,3.0,Depok,,0,1
ORD001102,CUST02715,2023-04-15,Automotive,285281.53,4,1141126.12,0.3,798788.28,Credit Card,Delivered,5.0,Palembang,8.0,0,0
ORD015856,CUST00746,2022-12-30,Beauty,61000.02,1,61000.02,0.05,57950.02,Debit Card,Processing,4.0,Depok,,0,1
ORD013759,CUST00068,2022-08-30,Toys,107528.55,4,430114.2,0.15,365597.07,COD,Delivered,2.0,Semarang,3.0,0,0
ORD008610,CUST00732,2022-07-24,Beauty,250318.57,2,500637.14,0.3,350446.0,Bank Transfer,Delivered,4.0,Bogor,7.0,0,1
ORD008062,CUST02813,2021-12-30,Health,42592.35,4,170369.4,0.25,127777.05,Credit Card,Delivered,5.0,Palembang,3.0,0,0
ORD003251,CUST02804,2023-10-22,Fashion,87343.15,3,262029.45,0.0,262029.45,Credit Card,Shipped,2.0,Bogor,,0,1
ORD012602,CUST01257,2022-10-08,F&B,762348.15,1,762348.15,0.05,724230.74,Credit Card,Delivered,2.0,Palembang,14.0,0,0
ORD012333,CUST02315,2023-04-06,Toys,31211.27,2,62422.54,0.2,49938.03,Bank Transfer,Shipped,4.0,Tangerang,,0,1
ORD003558,CUST02040,2022-07-12,Sports,629841.55,5,3149207.75,0.2,2519366.2,E-Wallet,Delivered,1.0,Depok,8.0,0,0
ORD000710,CUST02829,2023-07-16,Toys,1163496.4,3,3490489.2,0.25,2617866.9,COD,Processing,5.0,Semarang,,0,1
ORD000119,CUST03122,2023-01-31,Fashion,210430.87,5,1052154.35,0.25,789115.76,E-Wallet,Delivered,1.0,Bogor,4.0,0,0
ORD010215,CUST01181,2021-12-20,F&B,449788.81,1,449788.81,0.0,449788.81,Credit Card,Shipped,3.0,Surabaya,,0,1
ORD004599,CUST00880,2023-09-18,Toys,92512.02,2,185024.04,0.15,157270.43,Credit Card,Cancelled,4.0,Depok,,1,1
ORD002043,CUST00709,2021-07-04,Home & Living,1586943.54,3,4760830.62,0.0,4760830.62,E-Wallet,Delivered,5.0,Palembang,10.0,0,0
ORD007420,CUST04796,2023-06-11,Home & Living,221268.74,100,221268.74,0.25,165951.55,Debit Card,Cancelled,4.0,Depok,,1,1
ORD006131,CUST03061,2022-03-21,Beauty,219128.93,20,4382578.6,0.0,4382578.6,Unknown,Delivered,2.0,Bogor,9.0,0,0
ORD013221,CUST01553,2022-01-22,Sports,306978.38,5,1534891.9,0.15,1304658.11,E-Wallet,Delivered,3.0,Tangerang,8.0,0,0
ORD000318,CUST01241,2023-04-24,Health,81448.79,2,162897.58,0.05,154752.7,Credit Card,Delivered,2.0,Surabaya,10.0,0,0
ORD016018,CUST02769,2021-12-31,Fashion,25336.57,4,101346.28,0.5,50673.14,Bank Transfer,Delivered,4.0,Unknown,5.0,0,0
ORD005316,CUST02961,2022-12-09,Electronics,173311.76,4,693247.04,0.0,693247.04,E-Wallet,Delivered,4.0,Bandung,12.0,0,0
ORD018737,CUST02303,2021-01-18,Sports,820669.75,4,3282679.0,0.3,2297875.3,Bank Transfer,Delivered,5.0,Bandung,7.0,0,0
ORD006607,CUST02199,2022-10-01,Beauty,147883.64,1,147883.64,0.2,118306.91,E-Wallet,Delivered,4.0,Jakarta,8.0,0,0
ORD012874,CUST04263,2022-07-30,Fashion,7922.03,1,7922.03,0.05,7525.93,Bank Transfer,Delivered,2.0,Surabaya,10.0,0,0
ORD019353,CUST04105,2023-12-10,Fashion,54941.24,2,109882.48,0.3,76917.74,Credit Card,Delivered,3.0,Medan,11.0,0,0
ORD005004,CUST02765,2022-05-05,Home & Living,60815.86,1,60815.86,0.05,57775.07,Bank Transfer,Shipped,5.0,Depok,,0,1
ORD006524,CUST03945,2023-03-25,F&B,76693.07,2,153386.14,0.25,115039.61,Credit Card,Delivered,4.0,Surabaya,8.0,0,0
ORD009574,CUST01010,2021-04-24,Toys,171175.88,4,684703.52,0.5,342351.76,Credit Card,Delivered,4.0,Makassar,8.0,0,0
ORD013988,CUST04607,2021-06-30,Sports,44698.37,4,178793.48,0.3,125155.44,COD,Returned,4.0,Bandung,,0,1
ORD004274,CUST04606,2022-11-17,Home & Living,144006.83,3,432020.49,0.0,432020.49,Credit Card,Delivered,2.0,Surabaya,8.0,0,0
ORD005740,CUST01429,2022-12-19,Beauty,130372.09,1,130372.09,0.5,65186.04,Bank Transfer,Processing,3.0,Palembang,,0,1
ORD018757,CUST00939,2021-09-18,Beauty,14487.98,1,14487.98,0.05,13763.58,COD,Delivered,5.0,Depok,1.0,0,0
ORD005471,CUST02907,2022-02-25,Electronics,28215.79,3,84647.37,0.1,76182.63,E-Wallet,Delivered,4.0,Medan,5.0,0,0
ORD005817,CUST00267,2021-09-19,Books,64271.79,1,64271.79,0.05,61058.2,COD,Delivered,4.0,Makassar,7.0,0,0
ORD015048,CUST02219,2023-10-25,Beauty,341814.11,4,1367256.44,0.3,957079.51,E-Wallet,Delivered,3.0,Depok,12.0,0,0
ORD000088,CUST03598,2021-09-12,Toys,203121.71,4,812486.84,0.2,649989.47,E-Wallet,Delivered,5.0,Tangerang,2.0,0,0
ORD007631,CUST01203,2023-05-28,Automotive,251271.52,1,251271.52,0.0,251271.52,Bank Transfer,Returned,5.0,Semarang,,0,1
ORD004164,CUST01986,2021-10-09,Automotive,17981.12,3,53943.36,0.5,26971.68,Debit Card,Delivered,1.0,Medan,3.0,0,0
ORD003383,CUST03239,2021-02-16,Home & Living,648993.33,1,648993.33,0.05,616543.66,Bank Transfer,Delivered,4.0,Unknown,3.0,0,0
ORD010918,CUST03492,2023-11-01,Home & Living,137755.1,1,137755.1,0.2,110204.08,Credit Card,Shipped,3.0,Bandung,,0,1
ORD013181,CUST02791,2022-05-12,Fashion,70460.29,1,70460.29,0.0,70460.29,COD,Shipped,3.0,Medan,,0,1
ORD000404,CUST01641,2022-12-03,F&B,654217.91,1,654217.91,0.0,654217.91,Debit Card,Delivered,4.0,Surabaya,8.0,0,0
ORD004912,CUST03153,2022-01-19,Beauty,27477.53,1,27477.53,0.3,19234.27,E-Wallet,Delivered,5.0,Surabaya,2.0,0,0
ORD011543,CUST00364,2021-01-20,Electronics,645542.12,3,1936626.36,0.05,1839795.04,E-Wallet,Delivered,4.0,Bogor,7.0,0,1
ORD011423,CUST01353,2023-02-07,Home & Living,313586.12,1,313586.12,0.5,156793.06,Bank Transfer,Delivered,2.0,Bogor,7.0,0,0
ORD009366,CUST04412,2022-03-11,F&B,137208.53,2,274417.06,0.0,274417.06,E-Wallet,Delivered,4.0,Semarang,6.0,0,0
ORD002766,CUST03516,2022-05-20,Health,160843.36,1,160843.36,0.2,128674.69,E-Wallet,Shipped,4.0,Bandung,,1,1
ORD006379,CUST04448,2022-04-30,Home & Living,57888.14,20,1157762.8,0.1,1041986.52,Credit Card,Delivered,4.0,Bogor,7.0,0,0
ORD002242,CUST01259,2023-06-11,Automotive,13379.53,3,40138.59,0.3,28097.01,E-Wallet,Delivered,4.0,Jakarta,2.0,0,0
ORD015322,CUST03654,2021-10-18,Health,58600.33,3,175800.99,0.0,175800.99,E-Wallet,Shipped,4.0,Bogor,,0,1
ORD003484,CUST04905,2021-04-06,Books,38093.8,2,76187.6,0.5,38093.8,E-Wallet,Delivered,5.0,Semarang,5.0,0,0
ORD003540,CUST00609,2023-03-19,Books,396403.04,1,396403.04,0.0,396403.04,Debit Card,Delivered,4.0,Semarang,14.0,0,0
ORD006311,CUST01760,2023-03-16,Automotive,58026.11,5,290130.55,0.0,290130.55,Credit Card,Delivered,4.0,Bandung,9.0,0,0
ORD009220,CUST03524,2021-01-03,Automotive,27988.79,2,55977.58,0.05,53178.7,Credit Card,Processing,4.0,Surabaya,,0,1
ORD010398,CUST03043,2022-04-13,Home & Living,99334.89,2,198669.78,0.0,198669.78,E-Wallet,Delivered,4.0,Bogor,9.0,0,0
ORD016905,CUST01362,2022-11-19,Beauty,145262.28,4,581049.12,0.2,464839.3,Credit Card,Delivered,3.0,Tangerang,9.0,0,0
ORD005518,CUST04260,2021-08-03,Books,93801.44,1,93801.44,0.25,70351.08,Bank Transfer,Delivered,4.0,Medan,13.0,0,0
ORD002437,CUST03902,2023-01-17,Automotive,79646.87,1,79646.87,0.1,71682.18,Debit Card,Delivered,4.0,Bogor,14.0,0,0
ORD004690,CUST04521,2021-07-27,Fashion,32982.37,1,32982.37,0.3,23087.66,COD,Shipped,5.0,Medan,,0,1
ORD002595,CUST02997,2022-05-25,Health,116651.59,3,349954.77,0.2,279963.82,E-Wallet,Processing,1.0,Jakarta,,0,1
ORD009471,CUST02794,2022-03-20,Fashion,87267.24,1,87267.24,0.0,87267.24,Unknown,Delivered,5.0,Tangerang,1.0,0,0
ORD013956,CUST02678,2022-01-18,Sports,67277.15,5,336385.75,0.0,336385.75,E-Wallet,Shipped,5.0,Tangerang,,0,1
ORD006857,CUST01682,2022-09-28,Home & Living,504756.78,3,1514270.34,0.0,1514270.34,Bank Transfer,Processing,3.0,Surabaya,,0,1
ORD016258,CUST00025,2021-12-30,Home & Living,80796.69,1,80796.69,0.25,60597.52,Debit Card,Delivered,5.0,Jakarta,12.0,0,0
ORD004248,CUST03035,2021-12-14,Sports,50164.07,2,100328.14,0.3,70229.7,E-Wallet,Delivered,4.0,Semarang,8.0,0,0
ORD006655,CUST01747,2022-11-25,Beauty,243843.99,1,243843.99,0.3,170690.79,Credit Card,Shipped,5.0,Surabaya,,0,1
ORD001426,CUST00070,2022-04-07,Books,58589.59,2,117179.18,0.0,117179.18,Bank Transfer,Delivered,3.0,Makassar,9.0,0,0
ORD005028,CUST01341,2023-05-17,Books,38067.22,1,38067.22,0.0,38067.22,Credit Card,Shipped,3.0,Palembang,,0,1
ORD015710,CUST04143,2022-11-14,Fashion,66722.6,1,66722.6,0.15,56714.21,Bank Transfer,Delivered,3.0,Tangerang,7.0,0,0
